                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    293,                 1.0363,                0.53882,                 1.7783,                0.92668,                0.96253,                0.93235,                0.66635,                 1.0691,                0.52243,                 2.0872,              0.0071092,              0.0071092,              0.0071092
                    294,                 1.0351,                0.57478,                 1.7894,                0.88235,                0.97273,                0.92009,                0.64941,                 1.0558,                0.57484,                 2.0505,              0.0070993,              0.0070993,              0.0070993
                    295,                 1.0243,                0.56147,                 1.7816,                0.93821,                0.95455,                0.94312,                0.67036,                 1.0584,                 0.5514,                  2.022,              0.0070894,              0.0070894,              0.0070894
                    296,                 1.0271,                0.55906,                 1.7936,                0.93861,                0.97273,                0.92254,                0.64727,                 1.0067,                0.53043,                 1.9556,              0.0070795,              0.0070795,              0.0070795
                    297,                0.99354,                0.53397,                 1.7488,                0.93264,                0.97273,                0.93813,                0.69578,                0.98894,                0.50933,                 1.8957,              0.0070696,              0.0070696,              0.0070696
                    298,                 1.0303,                0.55374,                  1.778,                 0.9312,                0.97273,                0.93462,                0.67882,                0.99563,                0.50706,                 1.9012,              0.0070597,              0.0070597,              0.0070597
                    299,                  0.976,                0.56129,                 1.7167,                0.93019,                0.97273,                0.91939,                0.66013,                 1.0366,                0.53671,                 2.0039,              0.0070498,              0.0070498,              0.0070498
                    300,                 1.0062,                0.55266,                  1.753,                0.93178,                0.96364,                0.92369,                  0.642,                 1.0587,                0.52488,                 2.0091,              0.0070399,              0.0070399,              0.0070399
                    301,                0.99493,                0.53625,                 1.7494,                0.94128,                0.96941,                0.93261,                0.67518,                 1.0275,                 0.4998,                 1.9994,                0.00703,                0.00703,                0.00703
                    302,                 1.0097,                 0.5397,                 1.7811,                0.93985,                0.97273,                0.93676,                0.66998,                 1.0656,                0.50705,                 2.0069,              0.0070201,              0.0070201,              0.0070201
                    303,                 1.0044,                0.54268,                 1.7723,                0.94086,                0.97273,                0.94186,                0.66728,                 1.0844,                0.51368,                 2.0343,              0.0070102,              0.0070102,              0.0070102
                    304,                0.97685,                0.54267,                 1.7397,                0.94072,                0.97223,                0.93453,                0.66439,                 1.0682,                0.52095,                 2.0308,              0.0070003,              0.0070003,              0.0070003
                    305,                 1.0293,                0.53327,                 1.8197,                0.93995,                0.97273,                0.94521,                0.69816,                 1.0206,                0.49048,                 2.0336,              0.0069904,              0.0069904,              0.0069904
                    306,                 1.0028,                  0.523,                 1.7548,                0.92888,                0.96364,                0.93435,                0.67754,                  1.001,                0.50301,                 2.0448,              0.0069805,              0.0069805,              0.0069805
                    307,                 1.0025,                0.53264,                 1.7742,                0.93015,                0.96118,                0.92756,                0.64852,                 1.0371,                0.51974,                 2.0403,              0.0069706,              0.0069706,              0.0069706
                    308,                  1.006,                0.53744,                 1.7696,                0.93748,                0.96364,                0.93029,                0.66237,                 1.0253,                0.52464,                 2.0009,              0.0069607,              0.0069607,              0.0069607
                    309,                0.99589,                 0.5241,                 1.7498,                 0.9253,                0.97273,                 0.9192,                0.65904,                 1.0258,                0.52672,                 1.9924,              0.0069508,              0.0069508,              0.0069508
                    310,                 1.0353,                0.54785,                 1.7817,                0.92662,                0.96766,                0.93182,                0.64765,                 1.1053,                0.53429,                  2.133,              0.0069409,              0.0069409,              0.0069409
                    311,                 1.0157,                0.54125,                 1.7611,                0.92261,                0.93636,                 0.9331,                0.63981,                 1.1155,                0.54954,                 2.1144,               0.006931,               0.006931,               0.006931
                    312,                0.95569,                0.52208,                 1.7378,                0.87557,                 0.9279,                0.89734,                0.62557,                 1.0546,                0.62888,                 2.0467,              0.0069211,              0.0069211,              0.0069211
                    313,                0.97426,                0.52276,                 1.7261,                0.92958,                0.97273,                0.93672,                0.68295,                 1.0142,                 0.5104,                 1.9702,              0.0069112,              0.0069112,              0.0069112
                    314,                 1.0176,                0.53172,                 1.7818,                0.93461,                0.97273,                0.94037,                 0.6872,                 1.0561,                0.51859,                 2.0501,              0.0069013,              0.0069013,              0.0069013
                    315,                0.99744,                 0.5187,                 1.7528,                0.94439,                0.97273,                0.94195,                0.67137,                 1.0681,                0.52913,                 2.0478,              0.0068914,              0.0068914,              0.0068914
                    316,                 0.9761,                0.52949,                 1.7735,                0.92797,                0.96364,                0.94281,                0.69631,                 1.0317,                0.51179,                 2.0235,              0.0068815,              0.0068815,              0.0068815
                    317,                 1.0024,                0.53731,                 1.7875,                0.93347,                0.96364,                0.95484,                0.69055,                 1.0491,                0.50196,                 2.0588,              0.0068716,              0.0068716,              0.0068716
                    318,                 0.9634,                0.51412,                 1.7349,                  0.932,                0.97273,                0.95115,                0.70708,                 1.0053,                0.49719,                 2.0412,              0.0068617,              0.0068617,              0.0068617
                    319,                 0.9892,                0.51848,                 1.7549,                0.92483,                0.95398,                0.95312,                 0.6957,                 1.0228,                0.50402,                 2.1191,              0.0068518,              0.0068518,              0.0068518
                    320,                0.95925,                0.50886,                 1.7516,                0.94104,                0.97273,                0.94215,                0.69903,                  1.003,                0.47418,                 2.0141,              0.0068419,              0.0068419,              0.0068419
                    321,                0.99763,                0.54458,                 1.7848,                0.93901,                0.97273,                0.94685,                0.68391,                 1.0458,                0.49073,                 2.0695,               0.006832,               0.006832,               0.006832
                    322,                0.99289,                0.53838,                 1.7548,                 0.9403,                0.97273,                0.94554,                0.68726,                 1.0374,                0.52223,                 2.0568,              0.0068221,              0.0068221,              0.0068221
                    323,                0.99174,                0.54492,                 1.7514,                 0.9321,                0.97273,                0.95714,                0.69218,                 1.0276,                0.52391,                  2.037,              0.0068122,              0.0068122,              0.0068122
                    324,                0.99102,                0.53603,                 1.7501,                0.93042,                0.97273,                0.94744,                0.69271,                 1.0685,                0.54928,                 2.0529,              0.0068023,              0.0068023,              0.0068023
                    325,                0.97282,                0.54469,                 1.7273,                0.92433,                0.96022,                0.93646,                0.67815,                 1.0083,                0.51815,                 2.0001,              0.0067924,              0.0067924,              0.0067924
                    326,                0.99177,                0.52583,                 1.7443,                0.89909,                 0.9038,                0.92212,                0.60877,                 1.2376,                 0.7199,                 2.3898,              0.0067825,              0.0067825,              0.0067825
                    327,                0.98999,                0.54354,                  1.725,                0.92843,                0.96364,                0.93371,                0.65235,                 1.1061,                0.57448,                 2.1074,              0.0067726,              0.0067726,              0.0067726
                    328,                0.96608,                0.50477,                 1.7354,                0.92416,                0.96305,                0.93351,                0.67111,                 1.0412,                0.51983,                 2.0329,              0.0067627,              0.0067627,              0.0067627
                    329,                0.97422,                0.53026,                 1.7138,                0.94235,                0.96364,                0.94342,                0.69125,                 1.0283,                0.50584,                  2.008,              0.0067528,              0.0067528,              0.0067528
                    330,                0.96765,                0.52723,                 1.7298,                0.93933,                0.97273,                0.94333,                0.69247,                 1.0269,                0.49818,                 2.0084,              0.0067429,              0.0067429,              0.0067429
                    331,                0.95905,                0.52815,                 1.7146,                0.93408,                0.96364,                0.94446,                 0.6947,                 1.0704,                0.50809,                   2.14,               0.006733,               0.006733,               0.006733
                    332,                0.98067,                0.52289,                 1.7482,                0.91636,                0.91882,                0.93285,                 0.6727,                 1.0987,                0.60469,                 2.1638,              0.0067231,              0.0067231,              0.0067231
                    333,                0.95321,                0.52681,                 1.7211,                0.92412,                0.97273,                0.94713,                0.69521,                 1.0124,                0.49693,                 1.9904,              0.0067132,              0.0067132,              0.0067132
                    334,                0.96187,                0.50009,                 1.7155,                0.94907,                0.96101,                0.94645,                0.63683,                 1.1789,                0.52278,                  2.318,              0.0067033,              0.0067033,              0.0067033
                    335,                0.97032,                0.53185,                 1.7395,                0.93745,                0.97273,                0.93527,                0.66345,                 1.0556,                0.48818,                  2.098,              0.0066934,              0.0066934,              0.0066934
                    336,                0.95835,                0.52687,                 1.7355,                0.94072,                0.97273,                0.93902,                0.68033,                 1.0532,                0.48061,                 2.0659,              0.0066835,              0.0066835,              0.0066835
                    337,                 0.9435,                0.52711,                  1.688,                0.94018,                0.97273,                0.94803,                0.70174,                  1.031,                0.46638,                 1.9986,              0.0066736,              0.0066736,              0.0066736
                    338,                 1.0056,                0.54034,                 1.7624,                 0.9313,                0.97273,                0.94088,                0.70191,                 1.0246,                0.50161,                 1.9916,              0.0066637,              0.0066637,              0.0066637
                    339,                0.95171,                0.50634,                 1.7015,                0.94011,                0.97273,                 0.9459,                0.69013,                 1.0421,                0.48113,                 2.0058,              0.0066538,              0.0066538,              0.0066538
                    340,                0.91566,                0.50512,                 1.6608,                 0.9489,                0.97273,                0.95026,                0.70151,                 1.0245,                0.48194,                 1.9704,              0.0066439,              0.0066439,              0.0066439
                    341,                0.96175,                0.52209,                 1.7146,                0.94101,                0.97273,                0.95228,                0.70235,                 1.0448,                0.48991,                 1.9966,               0.006634,               0.006634,               0.006634
                    342,                0.95353,                0.52724,                 1.7293,                0.94085,                0.97273,                0.95424,                0.71461,                0.99473,                0.47838,                 1.9562,              0.0066241,              0.0066241,              0.0066241
                    343,                0.93014,                0.50802,                 1.6882,                0.93042,                0.97192,                0.94804,                0.71076,                0.98829,                0.47527,                 1.9572,              0.0066142,              0.0066142,              0.0066142
                    344,                0.99783,                 0.5351,                 1.7689,                0.93987,                0.97245,                0.95133,                0.69373,                 1.0226,                0.49411,                 2.0715,              0.0066043,              0.0066043,              0.0066043
                    345,                0.99814,                 0.5366,                 1.7504,                 0.9403,                0.96364,                0.94039,                 0.6711,                 1.0404,                0.52315,                 2.0792,              0.0065944,              0.0065944,              0.0065944
                    346,                0.94337,                0.50533,                 1.7228,                0.93463,                0.97273,                0.94758,                0.67166,                 1.0763,                0.49682,                 2.1754,              0.0065845,              0.0065845,              0.0065845
                    347,                0.97876,                0.53975,                  1.733,                0.93316,                0.97273,                0.95432,                0.69026,                 1.0542,                 0.5056,                 2.1291,              0.0065746,              0.0065746,              0.0065746
                    348,                0.94875,                 0.5089,                 1.6972,                0.93966,                0.97273,                  0.938,                0.68334,                 1.0226,                0.48646,                 1.9978,              0.0065647,              0.0065647,              0.0065647
                    349,                0.95698,                0.51434,                 1.7082,                0.93332,                0.96274,                0.93762,                0.67547,                 1.0801,                0.56401,                 2.0681,              0.0065548,              0.0065548,              0.0065548
                    350,                0.92436,                0.49885,                 1.6595,                0.89326,                0.89849,                0.93015,                 0.6677,                 1.0915,                0.63726,                 2.0839,              0.0065449,              0.0065449,              0.0065449
                    351,                0.95692,                0.52457,                 1.7115,                 0.9396,                0.96904,                0.95976,                0.71375,                 1.0198,                 0.4868,                 2.0227,               0.006535,               0.006535,               0.006535
                    352,                0.95869,                0.52315,                 1.7096,                0.94038,                0.97273,                0.93923,                0.68736,                 1.0403,                0.49072,                 2.0511,              0.0065251,              0.0065251,              0.0065251
                    353,                0.94939,                0.50342,                  1.687,                0.93723,                0.97273,                0.95219,                0.70035,                 1.0263,                0.48573,                 2.0266,              0.0065152,              0.0065152,              0.0065152
                    354,                0.95752,                0.52089,                 1.7104,                0.93812,                0.97273,                0.94814,                0.67759,                 1.0608,                0.48864,                 2.0394,              0.0065053,              0.0065053,              0.0065053
                    355,                0.98021,                0.51158,                  1.741,                0.93692,                0.97273,                0.95412,                0.68485,                 1.0417,                0.48317,                 2.0679,              0.0064954,              0.0064954,              0.0064954
                    356,                0.94386,                0.49553,                 1.7397,                0.94223,                0.97273,                0.94038,                0.69822,                  1.033,                0.48438,                 2.0397,              0.0064855,              0.0064855,              0.0064855
                    357,                0.95939,                0.52541,                 1.7285,                0.94201,                0.92911,                0.94514,                0.65913,                 1.1001,                0.54444,                 2.1644,              0.0064756,              0.0064756,              0.0064756
                    358,                0.94918,                0.50734,                 1.7304,                0.92247,                0.90283,                0.93308,                0.61746,                 1.2747,                0.65553,                 2.4975,              0.0064657,              0.0064657,              0.0064657
                    359,                0.96684,                0.50991,                 1.7269,                0.93738,                0.97259,                0.93836,                0.66922,                 1.1382,                 0.5301,                 2.1861,              0.0064558,              0.0064558,              0.0064558
                    360,                 0.9315,                0.50771,                 1.7013,                0.93735,                0.97273,                0.95097,                 0.6717,                 1.0745,                0.50919,                 2.1294,              0.0064459,              0.0064459,              0.0064459
                    361,                0.94486,                 0.4947,                 1.7125,                0.93911,                0.97273,                0.95548,                0.70685,                 1.0409,                0.47711,                 2.0374,               0.006436,               0.006436,               0.006436
                    362,                0.97274,                0.50864,                 1.7135,                0.93676,                0.97176,                0.95841,                0.70071,                 1.0484,                 0.4926,                 2.0293,              0.0064261,              0.0064261,              0.0064261
                    363,                0.94255,                0.53293,                 1.6777,                 0.9411,                0.97273,                0.95784,                0.70816,                 1.0376,                0.50291,                 2.0016,              0.0064162,              0.0064162,              0.0064162
                    364,                0.94402,                   0.52,                 1.7046,                0.91902,                0.97238,                0.94686,                0.66998,                 1.0831,                0.52709,                 2.1032,              0.0064063,              0.0064063,              0.0064063
                    365,                0.94063,                0.50408,                 1.7129,                0.94003,                0.97273,                0.94304,                0.69084,                0.99244,                0.50202,                 1.9729,              0.0063964,              0.0063964,              0.0063964
                    366,                0.91817,                0.50695,                 1.6702,                0.93846,                0.97273,                0.93364,                0.66104,                 1.0378,                0.48197,                 2.0383,              0.0063865,              0.0063865,              0.0063865
                    367,                0.96374,                 0.5137,                 1.7269,                0.93591,                0.96364,                0.94191,                0.68347,                 1.0028,                0.50647,                  1.996,              0.0063766,              0.0063766,              0.0063766
                    368,                 0.9443,                0.52393,                  1.688,                0.93415,                0.96627,                0.94123,                0.67981,                 1.0022,                0.50863,                 2.0063,              0.0063667,              0.0063667,              0.0063667
                    369,                 0.9367,                 0.4938,                 1.6892,                0.94946,                0.96091,                0.92586,                0.65892,                 1.0721,                0.56286,                 2.1346,              0.0063568,              0.0063568,              0.0063568
                    370,                 0.9155,                0.49361,                 1.6362,                0.93315,                0.94834,                0.92893,                 0.6719,                  1.045,                0.51527,                 2.0959,              0.0063469,              0.0063469,              0.0063469
                    371,                0.91443,                0.47331,                 1.6685,                0.94013,                0.97273,                0.95256,                0.69876,                 1.0348,                0.48379,                 2.0434,               0.006337,               0.006337,               0.006337
                    372,                0.94473,                0.50414,                 1.6617,                0.93974,                0.97273,                0.95012,                0.69042,                 1.0191,                0.47842,                 2.0197,              0.0063271,              0.0063271,              0.0063271
                    373,                0.92981,                0.50231,                 1.6636,                0.94023,                0.97273,                0.94263,                0.69218,                 1.0395,                0.48856,                 2.0122,              0.0063172,              0.0063172,              0.0063172
                    374,                0.89468,                0.50334,                 1.6403,                0.93139,                0.95949,                0.94718,                0.67026,                 1.0693,                0.50737,                 2.0856,              0.0063073,              0.0063073,              0.0063073
                    375,                0.91004,                0.49479,                 1.6623,                0.92404,                0.95603,                0.93532,                0.66894,                  1.043,                0.53727,                 2.0204,              0.0062974,              0.0062974,              0.0062974
                    376,                0.93389,                0.49139,                 1.6857,                0.91781,                0.96364,                0.94005,                 0.6865,                 1.0222,                0.52504,                 1.9978,              0.0062875,              0.0062875,              0.0062875
                    377,                0.90451,                0.47869,                 1.6474,                0.94138,                0.97273,                0.95248,                0.70255,                 1.0035,                0.47294,                 1.9965,              0.0062776,              0.0062776,              0.0062776
                    378,                0.92048,                0.49845,                 1.6459,                0.93959,                0.97273,                0.94735,                0.68407,                 1.0839,                0.49296,                 2.0993,              0.0062677,              0.0062677,              0.0062677
                    379,                0.94042,                0.50148,                 1.6785,                 0.9417,                0.97187,                0.95094,                0.70294,                 1.0145,                0.46127,                 2.0121,              0.0062578,              0.0062578,              0.0062578
                    380,                0.93463,                0.49076,                 1.7071,                0.94045,                0.97273,                0.94846,                0.70119,                 1.0281,                0.48081,                 2.0263,              0.0062479,              0.0062479,              0.0062479
                    381,                0.93135,                0.50709,                 1.6899,                0.94037,                0.97273,                0.95887,                0.69153,                 1.0516,                0.50328,                 2.0704,               0.006238,               0.006238,               0.006238
                    382,                0.90211,                0.47877,                 1.6448,                0.94013,                0.97273,                0.95929,                 0.6718,                 1.1158,                0.49245,                 2.1655,              0.0062281,              0.0062281,              0.0062281
                    383,                0.90002,                0.49132,                 1.6724,                0.93963,                0.97273,                 0.9516,                0.68568,                 1.0633,                0.48545,                 2.1188,              0.0062182,              0.0062182,              0.0062182
                    384,                0.94982,                0.49815,                  1.699,                0.94002,                0.97273,                0.94666,                0.69872,                  1.039,                0.48886,                  2.035,              0.0062083,              0.0062083,              0.0062083
                    385,                0.93186,                 0.4977,                  1.663,                0.93825,                0.97273,                0.95723,                0.69024,                 1.0546,                0.50561,                 2.0728,              0.0061984,              0.0061984,              0.0061984
                    386,                0.93295,                0.48444,                 1.6766,                0.94192,                0.97273,                 0.9508,                0.69317,                 1.0723,                0.51716,                  2.124,              0.0061885,              0.0061885,              0.0061885
                    387,                0.92967,                0.50345,                 1.6769,                0.92225,                0.97273,                0.94021,                0.68409,                 1.0231,                0.50732,                 2.0591,              0.0061786,              0.0061786,              0.0061786
                    388,                0.91341,                0.48191,                  1.649,                0.90392,                0.93984,                0.95536,                0.65542,                 1.1269,                0.51608,                 2.2687,              0.0061687,              0.0061687,              0.0061687
                    389,                0.88403,                0.47298,                 1.6178,                0.93667,                0.97273,                0.95012,                0.67095,                 1.0843,                0.47283,                 2.1815,              0.0061588,              0.0061588,              0.0061588
                    390,                0.90071,                0.47052,                 1.6581,                0.93436,                0.96364,                0.93767,                0.66763,                 1.0573,                0.47937,                 2.0883,              0.0061489,              0.0061489,              0.0061489
                    391,                0.91174,                0.49473,                 1.6564,                0.93726,                0.97147,                0.93791,                0.69816,                 1.0501,                0.48037,                 2.0427,               0.006139,               0.006139,               0.006139
                    392,                0.90183,                 0.4758,                  1.697,                0.93963,                0.96324,                0.95277,                0.68861,                 1.0659,                0.51709,                 2.0906,              0.0061291,              0.0061291,              0.0061291
                    393,                0.96021,                0.50992,                 1.7076,                 0.9414,                0.97273,                0.94916,                0.70347,                 1.0322,                0.48401,                 2.0636,              0.0061192,              0.0061192,              0.0061192
                    394,                0.93692,                0.49622,                 1.6747,                  0.937,                0.97273,                0.95284,                0.68726,                 1.0691,                0.49332,                 2.0802,              0.0061093,              0.0061093,              0.0061093
                    395,                0.93151,                0.50192,                  1.656,                0.94003,                0.97273,                0.96105,                0.69333,                 1.0495,                0.47401,                 2.0452,              0.0060994,              0.0060994,              0.0060994
                    396,                0.90454,                0.48654,                 1.6297,                0.94029,                0.97273,                0.95995,                0.70542,                 1.0091,                0.48418,                 1.9961,              0.0060895,              0.0060895,              0.0060895
                    397,                0.90621,                0.49642,                 1.6584,                0.93181,                0.95671,                0.94633,                0.66159,                 1.1188,                0.54328,                 2.1634,              0.0060796,              0.0060796,              0.0060796
                    398,                0.90185,                0.48228,                 1.6349,                0.94171,                0.97273,                0.93852,                  0.692,                0.99183,                0.49029,                 1.9846,              0.0060697,              0.0060697,              0.0060697
                    399,                0.89753,                0.50321,                 1.6426,                0.94185,                0.97273,                 0.9517,                0.71508,                0.98603,                0.48213,                 1.9708,              0.0060598,              0.0060598,              0.0060598
                    400,                0.89153,                0.48388,                 1.6513,                0.94179,                0.97273,                 0.9555,                0.71274,                 1.0196,                 0.4588,                 2.0109,              0.0060499,              0.0060499,              0.0060499
                    401,                0.87808,                0.46947,                  1.633,                0.93952,                0.97273,                0.95538,                0.69111,                 1.0464,                0.49117,                 2.0458,                0.00604,                0.00604,                0.00604
                    402,                0.90461,                 0.4925,                 1.6595,                0.93697,                0.97273,                0.95452,                0.67192,                 1.1015,                0.49326,                 2.1355,              0.0060301,              0.0060301,              0.0060301
                    403,                0.91883,                0.48766,                 1.6655,                0.94065,                0.97273,                0.95843,                0.69951,                 1.0447,                 0.4614,                 2.0553,              0.0060202,              0.0060202,              0.0060202
                    404,                0.89395,                0.50665,                 1.6002,                 0.9412,                0.96364,                0.94923,                0.67891,                  1.078,                0.49806,                 2.0569,              0.0060103,              0.0060103,              0.0060103
                    405,                0.89707,                  0.498,                 1.6462,                0.93832,                0.97225,                0.95102,                 0.6794,                 1.1075,                0.48584,                  2.168,              0.0060004,              0.0060004,              0.0060004
                    406,                 0.8969,                0.48134,                 1.6548,                0.93951,                0.96364,                0.94906,                0.69946,                 1.0386,                0.47614,                 2.0677,              0.0059905,              0.0059905,              0.0059905
                    407,                0.87666,                0.47792,                 1.6056,                0.93041,                0.95455,                0.94269,                0.69017,                 1.0564,                0.50199,                 2.0897,              0.0059806,              0.0059806,              0.0059806
                    408,                0.87368,                0.48696,                 1.6277,                0.91915,                0.96131,                0.93224,                  0.674,                 1.0685,                0.54598,                  2.087,              0.0059707,              0.0059707,              0.0059707
                    409,                0.90151,                0.48204,                 1.6571,                0.92717,                0.97211,                0.94141,                0.66527,                 1.0916,                0.51603,                 2.1291,              0.0059608,              0.0059608,              0.0059608
                    410,                0.92729,                0.49493,                 1.6659,                0.94036,                0.97273,                0.94468,                0.68987,                 1.0288,                0.47519,                 2.0534,              0.0059509,              0.0059509,              0.0059509
                    411,                0.90436,                0.49005,                 1.6578,                0.93709,                0.97273,                0.93824,                 0.6469,                 1.1068,                0.50733,                 2.2018,               0.005941,               0.005941,               0.005941
                    412,                0.87822,                0.46314,                 1.6624,                0.93922,                0.97273,                0.94453,                0.68823,                 1.0509,                0.47486,                 2.1422,              0.0059311,              0.0059311,              0.0059311
                    413,                0.92037,                0.48114,                 1.6565,                0.94005,                0.97273,                0.95139,                0.68025,                 1.0703,                0.47722,                 2.1351,              0.0059212,              0.0059212,              0.0059212
                    414,                0.89483,                0.48259,                 1.6388,                0.94025,                0.97273,                0.96385,                0.71356,                 1.0196,                0.48514,                  2.078,              0.0059113,              0.0059113,              0.0059113
                    415,                 0.8521,                 0.4658,                 1.6002,                 0.9415,                0.97273,                 0.9435,                0.69533,                 1.0186,                0.47061,                  2.089,              0.0059014,              0.0059014,              0.0059014
                    416,                0.88912,                0.45932,                 1.6413,                0.94275,                0.97273,                0.94939,                0.69901,                 1.0525,                0.47459,                 2.1146,              0.0058915,              0.0058915,              0.0058915
                    417,                0.86516,                0.46881,                  1.621,                0.93515,                0.97273,                0.94314,                0.67982,                 1.0398,                0.48823,                 2.1408,              0.0058816,              0.0058816,              0.0058816
                    418,                0.85232,                0.45059,                 1.6213,                0.93362,                0.95403,                0.94456,                 0.6717,                 1.1018,                0.50571,                 2.1821,              0.0058717,              0.0058717,              0.0058717
                    419,                0.86935,                0.45991,                 1.6126,                0.93754,                0.97273,                 0.9581,                0.69807,                 1.0522,                0.46869,                  2.091,              0.0058618,              0.0058618,              0.0058618
                    420,                0.89095,                0.50055,                 1.6188,                0.94365,                0.94545,                0.94897,                0.67786,                 1.0696,                 0.5103,                 2.0653,              0.0058519,              0.0058519,              0.0058519
                    421,                0.89155,                0.49103,                 1.6547,                0.94361,                0.94495,                0.95414,                0.66618,                 1.0796,                0.51414,                 2.0753,               0.005842,               0.005842,               0.005842
                    422,                0.89311,                0.49144,                 1.6269,                0.93763,                0.97273,                 0.9354,                 0.6921,                0.99876,                0.50324,                 1.9846,              0.0058321,              0.0058321,              0.0058321
                    423,                0.87286,                0.48368,                 1.6234,                0.93396,                0.97273,                0.95223,                0.70697,                0.99764,                0.48763,                 1.9846,              0.0058222,              0.0058222,              0.0058222
                    424,                0.86419,                0.47949,                 1.6049,                0.94124,                0.97273,                 0.9482,                0.70056,                 1.0348,                0.47378,                 2.0376,              0.0058123,              0.0058123,              0.0058123
                    425,                0.86343,                0.47509,                 1.6017,                  0.934,                0.97273,                0.94211,                 0.6778,                 1.0304,                0.48923,                 2.0089,              0.0058024,              0.0058024,              0.0058024
                    426,                0.86601,                0.48915,                 1.6424,                0.93322,                0.97273,                0.94251,                 0.6842,                 1.0516,                0.51013,                 2.1012,              0.0057925,              0.0057925,              0.0057925
